"StichtagDatJahr","SexCd","SexKurz","QuarSort","QuarLang","StatZoneSort","StatZoneLang","AnzGebuWir"
2019,"2","Weiblich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",15
2019,"1","Männlich",122,"Schwamendingen-Mitte",12204,"Schürgistrasse",21
2019,"2","Weiblich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",13
2019,"1","Männlich",122,"Schwamendingen-Mitte",12205,"Roswiesenstrasse",6
2019,"2","Weiblich",123,"Hirzenbach",12301,"Kronwiesenstrasse",17
2019,"1","Männlich",123,"Hirzenbach",12301,"Kronwiesenstrasse",4
2019,"2","Weiblich",123,"Hirzenbach",12302,"Hirzenbachstrasse",31
2019,"1","Männlich",123,"Hirzenbach",12302,"Hirzenbachstrasse",15
2019,"2","Weiblich",123,"Hirzenbach",12303,"Mattenhof",44
2019,"1","Männlich",123,"Hirzenbach",12303,"Mattenhof",46
2019,"2","Weiblich",123,"Hirzenbach",12304,"Probsteistrasse",10
2019,"1","Männlich",123,"Hirzenbach",12304,"Probsteistrasse",3
2018,"2","Weiblich",11,"Rathaus",1101,"Zähringerstrasse",2
2018,"1","Männlich",11,"Rathaus",1101,"Zähringerstrasse",4
2018,"2","Weiblich",11,"Rathaus",1102,"Prediger",3
2018,"1","Männlich",11,"Rathaus",1102,"Prediger",3
2018,"2","Weiblich",11,"Rathaus",1103,"Grossmünster",5
2018,"1","Männlich",11,"Rathaus",1103,"Grossmünster",3
2018,"2","Weiblich",11,"Rathaus",1104,"Oberdorf",9
2018,"1","Männlich",11,"Rathaus",1104,"Oberdorf",2
2018,"1","Männlich",12,"Hochschulen",1201,"Central",2
2018,"2","Weiblich",13,"Lindenhof",1301,"Schipfe",1
2018,"1","Männlich",13,"Lindenhof",1301,"Schipfe",3
2018,"2","Weiblich",13,"Lindenhof",1302,"Münsterhof",2
2018,"1","Männlich",13,"Lindenhof",1302,"Münsterhof",2
2018,"2","Weiblich",14,"City",1402,"Sihlporte",1
2018,"2","Weiblich",14,"City",1403,"Selnaustrasse",2
2018,"1","Männlich",14,"City",1403,"Selnaustrasse",2
2018,"2","Weiblich",14,"City",1404,"Paradeplatz",1
2018,"2","Weiblich",21,"Wollishofen",2101,"Bahnhof Wollishofen",5
2018,"1","Männlich",21,"Wollishofen",2101,"Bahnhof Wollishofen",2
2018,"2","Weiblich",21,"Wollishofen",2102,"Bellariastrasse",17
2018,"1","Männlich",21,"Wollishofen",2102,"Bellariastrasse",29
2018,"2","Weiblich",21,"Wollishofen",2103,"Muggenbühl",12
2018,"1","Männlich",21,"Wollishofen",2103,"Muggenbühl",9
2018,"2","Weiblich",21,"Wollishofen",2104,"Morgental",10
2018,"1","Männlich",21,"Wollishofen",2104,"Morgental",9
2018,"2","Weiblich",21,"Wollishofen",2105,"Manegg",8
2018,"1","Männlich",21,"Wollishofen",2105,"Manegg",21
2018,"1","Männlich",21,"Wollishofen",2106,"Waschanstalt",3
2018,"2","Weiblich",21,"Wollishofen",2107,"Auf der Egg",8
2018,"1","Männlich",21,"Wollishofen",2107,"Auf der Egg",8
2018,"2","Weiblich",21,"Wollishofen",2108,"Kalchbühl",24
2018,"1","Männlich",21,"Wollishofen",2108,"Kalchbühl",17
2018,"2","Weiblich",21,"Wollishofen",2109,"Entlisberg",20
2018,"1","Männlich",21,"Wollishofen",2109,"Entlisberg",32
2018,"2","Weiblich",21,"Wollishofen",2110,"Verenastrasse",9
2018,"1","Männlich",21,"Wollishofen",2110,"Verenastrasse",4
2018,"2","Weiblich",21,"Wollishofen",2111,"Seeblickstrasse",9
2018,"1","Männlich",21,"Wollishofen",2111,"Seeblickstrasse",7
2018,"2","Weiblich",23,"Leimbach",2301,"Höckler",15
2018,"1","Männlich",23,"Leimbach",2301,"Höckler",17
2018,"2","Weiblich",23,"Leimbach",2302,"Marbachweg",11
2018,"1","Männlich",23,"Leimbach",2302,"Marbachweg",13
2018,"2","Weiblich",23,"Leimbach",2303,"Sihlweidstrasse",16
2018,"1","Männlich",23,"Leimbach",2303,"Sihlweidstrasse",14
2018,"2","Weiblich",24,"Enge",2401,"Parkring",7
2018,"1","Männlich",24,"Enge",2401,"Parkring",10
2018,"2","Weiblich",24,"Enge",2402,"Kongresshaus",3
2018,"1","Männlich",24,"Enge",2402,"Kongresshaus",7
2018,"2","Weiblich",24,"Enge",2403,"Belvoir-Park",10
2018,"1","Männlich",24,"Enge",2403,"Belvoir-Park",9
2018,"2","Weiblich",24,"Enge",2404,"Museum Rietberg",34
2018,"1","Männlich",24,"Enge",2404,"Museum Rietberg",20
2018,"2","Weiblich",24,"Enge",2405,"Rieterplatz",19
2018,"1","Männlich",24,"Enge",2405,"Rieterplatz",35
2018,"2","Weiblich",24,"Enge",2406,"Gartenstrasse",2
2018,"2","Weiblich",31,"Alt-Wiedikon",3101,"Höfliweg",28
2018,"1","Männlich",31,"Alt-Wiedikon",3101,"Höfliweg",28
2018,"2","Weiblich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",12
2018,"1","Männlich",31,"Alt-Wiedikon",3102,"Goldbrunnenplatz",25
2018,"2","Weiblich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",9
2018,"1","Männlich",31,"Alt-Wiedikon",3103,"Gotthelfstrasse",11
2018,"2","Weiblich",31,"Alt-Wiedikon",3104,"Manesseplatz",29
2018,"1","Männlich",31,"Alt-Wiedikon",3104,"Manesseplatz",24
2018,"2","Weiblich",31,"Alt-Wiedikon",3105,"Binz",12
2018,"1","Männlich",31,"Alt-Wiedikon",3105,"Binz",18
2018,"2","Weiblich",31,"Alt-Wiedikon",3106,"Saalsporthalle",21
2018,"1","Männlich",31,"Alt-Wiedikon",3106,"Saalsporthalle",13
2018,"2","Weiblich",33,"Friesenberg",3301,"Heuried",10
2018,"1","Männlich",33,"Friesenberg",3301,"Heuried",9
2018,"2","Weiblich",33,"Friesenberg",3302,"Gehrenholz",4
2018,"1","Männlich",33,"Friesenberg",3302,"Gehrenholz",9
2018,"2","Weiblich",33,"Friesenberg",3303,"Uetliberg",9
2018,"1","Männlich",33,"Friesenberg",3303,"Uetliberg",6
2018,"2","Weiblich",33,"Friesenberg",3304,"Strassenverkehrsamt",7
2018,"1","Männlich",33,"Friesenberg",3304,"Strassenverkehrsamt",5
2018,"2","Weiblich",33,"Friesenberg",3305,"Albisgüetli",12
2018,"1","Männlich",33,"Friesenberg",3305,"Albisgüetli",9
2018,"2","Weiblich",33,"Friesenberg",3306,"Triemli",22
2018,"1","Männlich",33,"Friesenberg",3306,"Triemli",15
2018,"2","Weiblich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",25
2018,"1","Männlich",34,"Sihlfeld",3401,"Schaufelbergerstrasse",12
2018,"2","Weiblich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",5
2018,"1","Männlich",34,"Sihlfeld",3402,"Friedhof Sihlfeld",5
2018,"2","Weiblich",34,"Sihlfeld",3403,"Brahmsstrasse",9
2018,"1","Männlich",34,"Sihlfeld",3403,"Brahmsstrasse",13
2018,"2","Weiblich",34,"Sihlfeld",3404,"Fritschistrasse",19
2018,"1","Männlich",34,"Sihlfeld",3404,"Fritschistrasse",18
2018,"2","Weiblich",34,"Sihlfeld",3405,"Idaplatz",29
2018,"1","Männlich",34,"Sihlfeld",3405,"Idaplatz",26
2018,"2","Weiblich",34,"Sihlfeld",3406,"Zwinglihaus",11
2018,"1","Männlich",34,"Sihlfeld",3406,"Zwinglihaus",27
2018,"2","Weiblich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",15
2018,"1","Männlich",34,"Sihlfeld",3407,"Bahnhof Wiedikon",14
2018,"2","Weiblich",34,"Sihlfeld",3408,"Sihlhölzli",27
2018,"1","Männlich",34,"Sihlfeld",3408,"Sihlhölzli",15
2018,"2","Weiblich",41,"Werd",4101,"Kalkbreite",9
2018,"1","Männlich",41,"Werd",4101,"Kalkbreite",19
2018,"2","Weiblich",41,"Werd",4102,"Werdplatz",5
2018,"1","Männlich",41,"Werd",4102,"Werdplatz",9
2018,"2","Weiblich",41,"Werd",4103,"Schöntalstrasse",18
2018,"1","Männlich",41,"Werd",4103,"Schöntalstrasse",16
2018,"2","Weiblich",42,"Langstrasse",4201,"Schöneggplatz",7
2018,"1","Männlich",42,"Langstrasse",4201,"Schöneggplatz",3
2018,"2","Weiblich",42,"Langstrasse",4202,"Bäckeranlage",8
2018,"1","Männlich",42,"Langstrasse",4202,"Bäckeranlage",4
2018,"2","Weiblich",42,"Langstrasse",4203,"Wengi",18
2018,"1","Männlich",42,"Langstrasse",4203,"Wengi",22
2018,"2","Weiblich",42,"Langstrasse",4204,"Bezirksgebäude",1
2018,"1","Männlich",42,"Langstrasse",4204,"Bezirksgebäude",2
2018,"2","Weiblich",42,"Langstrasse",4205,"Volkshaus",9
2018,"1","Männlich",42,"Langstrasse",4205,"Volkshaus",10
2018,"2","Weiblich",42,"Langstrasse",4206,"Kaserne",9
2018,"1","Männlich",42,"Langstrasse",4206,"Kaserne",17
2018,"2","Weiblich",44,"Hard",4401,"Schlachthof",6
2018,"1","Männlich",44,"Hard",4401,"Schlachthof",11
2018,"2","Weiblich",44,"Hard",4402,"Hardau",15
2018,"1","Männlich",44,"Hard",4402,"Hardau",9
2018,"2","Weiblich",44,"Hard",4403,"Bullingerhof",12
2018,"1","Männlich",44,"Hard",4403,"Bullingerhof",17
2018,"2","Weiblich",44,"Hard",4404,"Lochergut",8
2018,"1","Männlich",44,"Hard",4404,"Lochergut",9
2018,"2","Weiblich",44,"Hard",4405,"Güterbahnhof",15
2018,"1","Männlich",44,"Hard",4405,"Güterbahnhof",21
2018,"2","Weiblich",51,"Gewerbeschule",5101,"Josefswiese",9
2018,"1","Männlich",51,"Gewerbeschule",5101,"Josefswiese",14
2018,"2","Weiblich",51,"Gewerbeschule",5102,"Quellenstrasse",16
2018,"1","Männlich",51,"Gewerbeschule",5102,"Quellenstrasse",27
2018,"2","Weiblich",51,"Gewerbeschule",5103,"Kornhaus",3
2018,"1","Männlich",51,"Gewerbeschule",5103,"Kornhaus",2
2018,"2","Weiblich",51,"Gewerbeschule",5104,"Berufsschulen",1
2018,"1","Männlich",51,"Gewerbeschule",5104,"Berufsschulen",1
2018,"2","Weiblich",51,"Gewerbeschule",5105,"Ackerstrasse",7
2018,"1","Männlich",51,"Gewerbeschule",5105,"Ackerstrasse",4
2018,"2","Weiblich",51,"Gewerbeschule",5106,"Konradstrasse",5
2018,"1","Männlich",51,"Gewerbeschule",5106,"Konradstrasse",6
2018,"2","Weiblich",52,"Escher Wyss",5201,"Hardturm",12
2018,"1","Männlich",52,"Escher Wyss",5201,"Hardturm",18
2018,"2","Weiblich",52,"Escher Wyss",5202,"Technopark",19
2018,"1","Männlich",52,"Escher Wyss",5202,"Technopark",22
2018,"2","Weiblich",52,"Escher Wyss",5203,"Neue Hard",12
2018,"1","Männlich",52,"Escher Wyss",5203,"Neue Hard",5
2018,"2","Weiblich",52,"Escher Wyss",5204,"KV-Business School",2
2018,"1","Männlich",52,"Escher Wyss",5204,"KV-Business School",3
2018,"2","Weiblich",61,"Unterstrass",6101,"Nordheim",12
2018,"1","Männlich",61,"Unterstrass",6101,"Nordheim",12
2018,"2","Weiblich",61,"Unterstrass",6102,"Kiefernweg",15
2018,"1","Männlich",61,"Unterstrass",6102,"Kiefernweg",10
2018,"2","Weiblich",61,"Unterstrass",6103,"Allenmoos",4
2018,"1","Männlich",61,"Unterstrass",6103,"Allenmoos",7
2018,"2","Weiblich",61,"Unterstrass",6104,"Radio-Studio",5
2018,"1","Männlich",61,"Unterstrass",6104,"Radio-Studio",7
2018,"2","Weiblich",61,"Unterstrass",6105,"Steinkluppe",9
2018,"1","Männlich",61,"Unterstrass",6105,"Steinkluppe",13
2018,"2","Weiblich",61,"Unterstrass",6106,"Seminarstrasse",7
2018,"1","Männlich",61,"Unterstrass",6106,"Seminarstrasse",15
2018,"2","Weiblich",61,"Unterstrass",6107,"Guggach",12
2018,"1","Männlich",61,"Unterstrass",6107,"Guggach",12
2018,"2","Weiblich",61,"Unterstrass",6108,"Scheuchzerstrasse",23
2018,"1","Männlich",61,"Unterstrass",6108,"Scheuchzerstrasse",16
2018,"2","Weiblich",61,"Unterstrass",6109,"Irchel",8
2018,"1","Männlich",61,"Unterstrass",6109,"Irchel",12
2018,"2","Weiblich",61,"Unterstrass",6110,"Weinbergstrasse",11
2018,"1","Männlich",61,"Unterstrass",6110,"Weinbergstrasse",13
2018,"2","Weiblich",61,"Unterstrass",6111,"Krone",20
2018,"1","Männlich",61,"Unterstrass",6111,"Krone",22
2018,"2","Weiblich",61,"Unterstrass",6112,"Drahtschmidli",4
2018,"1","Männlich",61,"Unterstrass",6112,"Drahtschmidli",6
2018,"2","Weiblich",61,"Unterstrass",6113,"Beckenhof",7
2018,"1","Männlich",61,"Unterstrass",6113,"Beckenhof",14
2018,"2","Weiblich",63,"Oberstrass",6301,"Strickhof",1
2018,"1","Männlich",63,"Oberstrass",6301,"Strickhof",7
2018,"2","Weiblich",63,"Oberstrass",6302,"Letzistrasse",4
2018,"1","Männlich",63,"Oberstrass",6302,"Letzistrasse",7
2018,"2","Weiblich",63,"Oberstrass",6303,"Riedtli",8
2018,"1","Männlich",63,"Oberstrass",6303,"Riedtli",9
2018,"2","Weiblich",63,"Oberstrass",6304,"Culmannstrasse",12
2018,"1","Männlich",63,"Oberstrass",6304,"Culmannstrasse",12
2018,"2","Weiblich",63,"Oberstrass",6305,"Bolleystrasse",6
2018,"1","Männlich",63,"Oberstrass",6305,"Bolleystrasse",2
2018,"2","Weiblich",63,"Oberstrass",6306,"Rigiviertel",11
2018,"1","Männlich",63,"Oberstrass",6306,"Rigiviertel",18
2018,"2","Weiblich",63,"Oberstrass",6307,"Rigiblick",3
2018,"1","Männlich",63,"Oberstrass",6307,"Rigiblick",3
2018,"2","Weiblich",71,"Fluntern",7101,"Susenberg",13
2018,"1","Männlich",71,"Fluntern",7101,"Susenberg",6
2018,"2","Weiblich",71,"Fluntern",7102,"Keltenstrasse",4
2018,"1","Männlich",71,"Fluntern",7102,"Keltenstrasse",5
2018,"2","Weiblich",71,"Fluntern",7103,"Toblerstrasse",10
2018,"1","Männlich",71,"Fluntern",7103,"Toblerstrasse",14
2018,"2","Weiblich",71,"Fluntern",7104,"Hochstrasse",3
2018,"1","Männlich",71,"Fluntern",7104,"Hochstrasse",7
2018,"2","Weiblich",71,"Fluntern",7105,"Platte",12
2018,"1","Männlich",71,"Fluntern",7105,"Platte",5
2018,"2","Weiblich",71,"Fluntern",7106,"Zoo",2
2018,"1","Männlich",71,"Fluntern",7106,"Zoo",1
2018,"2","Weiblich",72,"Hottingen",7201,"Dolder",1
2018,"1","Männlich",72,"Hottingen",7201,"Dolder",2
2018,"2","Weiblich",72,"Hottingen",7202,"Sonnenberg",7
2018,"1","Männlich",72,"Hottingen",7202,"Sonnenberg",4
2018,"2","Weiblich",72,"Hottingen",7203,"Doldertal",6
2018,"1","Männlich",72,"Hottingen",7203,"Doldertal",10
2018,"2","Weiblich",72,"Hottingen",7204,"Kantonsschule",14
2018,"1","Männlich",72,"Hottingen",7204,"Kantonsschule",11
2018,"2","Weiblich",72,"Hottingen",7205,"Merkurplatz",14
2018,"1","Männlich",72,"Hottingen",7205,"Merkurplatz",23
2018,"2","Weiblich",72,"Hottingen",7206,"Carmenstrasse",13
2018,"1","Männlich",72,"Hottingen",7206,"Carmenstrasse",9
2018,"2","Weiblich",72,"Hottingen",7207,"Eidmattstrasse",13
2018,"1","Männlich",72,"Hottingen",7207,"Eidmattstrasse",20
2018,"2","Weiblich",73,"Hirslanden",7301,"Degenried",6
2018,"1","Männlich",73,"Hirslanden",7301,"Degenried",8
2018,"2","Weiblich",73,"Hirslanden",7302,"Klus",17
2018,"1","Männlich",73,"Hirslanden",7302,"Klus",18
2018,"2","Weiblich",73,"Hirslanden",7303,"Hegibach",18
2018,"1","Männlich",73,"Hirslanden",7303,"Hegibach",22
2018,"2","Weiblich",74,"Witikon",7401,"Buchzelgstrasse",14
2018,"1","Männlich",74,"Witikon",7401,"Buchzelgstrasse",19
2018,"2","Weiblich",74,"Witikon",7402,"Carl Spitteler-Strasse",7
2018,"1","Männlich",74,"Witikon",7402,"Carl Spitteler-Strasse",5
2018,"2","Weiblich",74,"Witikon",7403,"Eierbrecht",11
2018,"1","Männlich",74,"Witikon",7403,"Eierbrecht",8
2018,"2","Weiblich",74,"Witikon",7404,"Loorenstrasse",1
2018,"1","Männlich",74,"Witikon",7404,"Loorenstrasse",1
2018,"2","Weiblich",74,"Witikon",7405,"Glockenacker",8
2018,"1","Männlich",74,"Witikon",7405,"Glockenacker",10
2018,"2","Weiblich",74,"Witikon",7406,"Kienastenwies",5
2018,"1","Männlich",74,"Witikon",7406,"Kienastenwies",9
2018,"2","Weiblich",74,"Witikon",7407,"Wiesliacher",6
2018,"1","Männlich",74,"Witikon",7407,"Wiesliacher",3
2018,"2","Weiblich",81,"Seefeld",8101,"Seebad Utoquai",10
2018,"1","Männlich",81,"Seefeld",8101,"Seebad Utoquai",5
2018,"2","Weiblich",81,"Seefeld",8102,"Bellerive",13
2018,"1","Männlich",81,"Seefeld",8102,"Bellerive",22
2018,"2","Weiblich",81,"Seefeld",8103,"Tiefenbrunnen",16
2018,"1","Männlich",81,"Seefeld",8103,"Tiefenbrunnen",10
2018,"2","Weiblich",82,"Mühlebach",8201,"Kreuzstrasse",11
2018,"1","Männlich",82,"Mühlebach",8201,"Kreuzstrasse",17
2018,"2","Weiblich",82,"Mühlebach",8202,"Gemeinschaftszentrum",4
2018,"1","Männlich",82,"Mühlebach",8202,"Gemeinschaftszentrum",7
2018,"2","Weiblich",82,"Mühlebach",8203,"Wildbachstrasse",19
2018,"1","Männlich",82,"Mühlebach",8203,"Wildbachstrasse",8
2018,"2","Weiblich",82,"Mühlebach",8204,"Mühle",8
2018,"1","Männlich",82,"Mühlebach",8204,"Mühle",6
2018,"2","Weiblich",83,"Weinegg",8301,"Neumünster",2
2018,"1","Männlich",83,"Weinegg",8301,"Neumünster",2
2018,"2","Weiblich",83,"Weinegg",8302,"Botanischer Garten",3
2018,"1","Männlich",83,"Weinegg",8302,"Botanischer Garten",6
2018,"2","Weiblich",83,"Weinegg",8303,"Burghölzli",12
2018,"1","Männlich",83,"Weinegg",8303,"Burghölzli",10
2018,"2","Weiblich",83,"Weinegg",8304,"Rehalp",11
2018,"1","Männlich",83,"Weinegg",8304,"Rehalp",8
2018,"2","Weiblich",91,"Albisrieden",9101,"Brünneliacker",10
2018,"1","Männlich",91,"Albisrieden",9101,"Brünneliacker",2
2018,"2","Weiblich",91,"Albisrieden",9102,"In den Rütenen",8
2018,"1","Männlich",91,"Albisrieden",9102,"In den Rütenen",9
2018,"2","Weiblich",91,"Albisrieden",9103,"Bockhornstrasse",7
2018,"1","Männlich",91,"Albisrieden",9103,"Bockhornstrasse",11
2018,"2","Weiblich",91,"Albisrieden",9104,"Zollfreilager",36
2018,"1","Männlich",91,"Albisrieden",9104,"Zollfreilager",42
2018,"2","Weiblich",91,"Albisrieden",9105,"In der Ey",26
2018,"1","Männlich",91,"Albisrieden",9105,"In der Ey",30
2018,"2","Weiblich",91,"Albisrieden",9106,"Mühlezelgstrasse",16
2018,"1","Männlich",91,"Albisrieden",9106,"Mühlezelgstrasse",19
2018,"2","Weiblich",91,"Albisrieden",9107,"Letzigraben",14
2018,"1","Männlich",91,"Albisrieden",9107,"Letzigraben",14
2018,"2","Weiblich",91,"Albisrieden",9108,"Sackzelg",4
2018,"1","Männlich",91,"Albisrieden",9108,"Sackzelg",12
2018,"2","Weiblich",91,"Albisrieden",9109,"Espenhof",23
2018,"1","Männlich",91,"Albisrieden",9109,"Espenhof",22
2018,"2","Weiblich",92,"Altstetten",9201,"Dunkelhölzli",11
2018,"1","Männlich",92,"Altstetten",9201,"Dunkelhölzli",9
2018,"2","Weiblich",92,"Altstetten",9202,"Loogarten",20
2018,"1","Männlich",92,"Altstetten",9202,"Loogarten",14
2018,"2","Weiblich",92,"Altstetten",9203,"Eichbühl",11
2018,"1","Männlich",92,"Altstetten",9203,"Eichbühl",9
2018,"2","Weiblich",92,"Altstetten",9204,"Buchlern",25
2018,"1","Männlich",92,"Altstetten",9204,"Buchlern",10
2018,"2","Weiblich",92,"Altstetten",9205,"Dachslern",24
2018,"1","Männlich",92,"Altstetten",9205,"Dachslern",10
2018,"2","Weiblich",92,"Altstetten",9206,"Bachmatt",22
2018,"1","Männlich",92,"Altstetten",9206,"Bachmatt",16
2018,"2","Weiblich",92,"Altstetten",9207,"Werdhölzli",4
2018,"1","Männlich",92,"Altstetten",9207,"Werdhölzli",5
2018,"2","Weiblich",92,"Altstetten",9208,"Hardhof",1
2018,"1","Männlich",92,"Altstetten",9208,"Hardhof",3
2018,"2","Weiblich",92,"Altstetten",9209,"Altstetterplatz",16
2018,"1","Männlich",92,"Altstetten",9209,"Altstetterplatz",17
2018,"2","Weiblich",92,"Altstetten",9210,"Calanda",7
2018,"1","Männlich",92,"Altstetten",9210,"Calanda",15
2018,"2","Weiblich",92,"Altstetten",9211,"Zwyssig",8
2018,"1","Männlich",92,"Altstetten",9211,"Zwyssig",14
2018,"2","Weiblich",92,"Altstetten",9212,"Grimsel",14
2018,"1","Männlich",92,"Altstetten",9212,"Grimsel",10
2018,"2","Weiblich",92,"Altstetten",9213,"Edelweiss",10
2018,"1","Männlich",92,"Altstetten",9213,"Edelweiss",20
2018,"2","Weiblich",92,"Altstetten",9214,"Letzigrund",16
2018,"1","Männlich",92,"Altstetten",9214,"Letzigrund",17
2018,"2","Weiblich",92,"Altstetten",9215,"Juchhof",2
2018,"1","Männlich",92,"Altstetten",9215,"Juchhof",7
2018,"2","Weiblich",92,"Altstetten",9216,"Grünaustrasse",11
2018,"1","Männlich",92,"Altstetten",9216,"Grünaustrasse",12
2018,"2","Weiblich",101,"Höngg",10101,"Riedhof",23
2018,"1","Männlich",101,"Höngg",10101,"Riedhof",26
2018,"2","Weiblich",101,"Höngg",10102,"Hönggerberg",12
2018,"1","Männlich",101,"Höngg",10102,"Hönggerberg",18
2018,"2","Weiblich",101,"Höngg",10103,"Imbisbühlstrasse",23
2018,"1","Männlich",101,"Höngg",10103,"Imbisbühlstrasse",18
2018,"2","Weiblich",101,"Höngg",10104,"Werdinsel",13
2018,"1","Männlich",101,"Höngg",10104,"Werdinsel",11
2018,"2","Weiblich",101,"Höngg",10106,"Bauherrenstrasse",14
2018,"1","Männlich",101,"Höngg",10106,"Bauherrenstrasse",11
2018,"2","Weiblich",101,"Höngg",10107,"Grossmannstrasse",20
2018,"1","Männlich",101,"Höngg",10107,"Grossmannstrasse",18
2018,"2","Weiblich",101,"Höngg",10108,"Waidbad",12
2018,"1","Männlich",101,"Höngg",10108,"Waidbad",10
2018,"2","Weiblich",101,"Höngg",10109,"Rütihof",16
2018,"1","Männlich",101,"Höngg",10109,"Rütihof",19
2018,"2","Weiblich",101,"Höngg",10110,"Gsteigstrasse",7
2018,"1","Männlich",101,"Höngg",10110,"Gsteigstrasse",14
2018,"2","Weiblich",102,"Wipkingen",10201,"Waidspital",5
2018,"1","Männlich",102,"Wipkingen",10201,"Waidspital",5
2018,"2","Weiblich",102,"Wipkingen",10202,"Im Sydefädeli",28
2018,"1","Männlich",102,"Wipkingen",10202,"Im Sydefädeli",30
2018,"2","Weiblich",102,"Wipkingen",10203,"Zschokkestrasse",11
2018,"1","Männlich",102,"Wipkingen",10203,"Zschokkestrasse",13
2018,"2","Weiblich",102,"Wipkingen",10204,"Rosengartenstrasse",21
2018,"1","Männlich",102,"Wipkingen",10204,"Rosengartenstrasse",14
2018,"2","Weiblich",102,"Wipkingen",10205,"Röschibachstrasse",12
2018,"1","Männlich",102,"Wipkingen",10205,"Röschibachstrasse",30
2018,"2","Weiblich",102,"Wipkingen",10206,"Schubertstrasse",31
2018,"1","Männlich",102,"Wipkingen",10206,"Schubertstrasse",31
2018,"2","Weiblich",102,"Wipkingen",10207,"Letten",14
2018,"1","Männlich",102,"Wipkingen",10207,"Letten",11
2018,"2","Weiblich",111,"Affoltern",11101,"Mühlacker",25
2018,"1","Männlich",111,"Affoltern",11101,"Mühlacker",29
2018,"2","Weiblich",111,"Affoltern",11102,"Holzerhurd",11
2018,"1","Männlich",111,"Affoltern",11102,"Holzerhurd",17
2018,"2","Weiblich",111,"Affoltern",11103,"Zehntenhausplatz",38
2018,"1","Männlich",111,"Affoltern",11103,"Zehntenhausplatz",24
2018,"2","Weiblich",111,"Affoltern",11104,"Lerchenberg",28
2018,"1","Männlich",111,"Affoltern",11104,"Lerchenberg",44
2018,"2","Weiblich",111,"Affoltern",11105,"Schützenmatt",18
2018,"1","Männlich",111,"Affoltern",11105,"Schützenmatt",5
2018,"2","Weiblich",111,"Affoltern",11106,"Hürst",20
2018,"1","Männlich",111,"Affoltern",11106,"Hürst",22
2018,"2","Weiblich",111,"Affoltern",11107,"Reckenholz",20
2018,"1","Männlich",111,"Affoltern",11107,"Reckenholz",17
2018,"2","Weiblich",115,"Oerlikon",11501,"Neu-Oerlikon",38
2018,"1","Männlich",115,"Oerlikon",11501,"Neu-Oerlikon",32
2018,"2","Weiblich",115,"Oerlikon",11502,"Holunderhof",6
2018,"1","Männlich",115,"Oerlikon",11502,"Holunderhof",10
2018,"2","Weiblich",115,"Oerlikon",11503,"Albin Zollinger-Platz",15
2018,"1","Männlich",115,"Oerlikon",11503,"Albin Zollinger-Platz",18
2018,"2","Weiblich",115,"Oerlikon",11504,"Marktplatz Oerlikon",7
2018,"1","Männlich",115,"Oerlikon",11504,"Marktplatz Oerlikon",12
2018,"2","Weiblich",115,"Oerlikon",11505,"Tramdepot",25
2018,"1","Männlich",115,"Oerlikon",11505,"Tramdepot",16
2018,"2","Weiblich",115,"Oerlikon",11506,"Messegelände",3
2018,"1","Männlich",115,"Oerlikon",11506,"Messegelände",12
2018,"2","Weiblich",115,"Oerlikon",11507,"Magdalenenstrasse",13
2018,"1","Männlich",115,"Oerlikon",11507,"Magdalenenstrasse",20
2018,"2","Weiblich",115,"Oerlikon",11508,"Berninaplatz",14
2018,"1","Männlich",115,"Oerlikon",11508,"Berninaplatz",14
2018,"2","Weiblich",115,"Oerlikon",11509,"Gorwiden",7
